epoch,step,t_lambda_c,t_lambda_c_epoch,t_lambda_c_step,t_lambda_f,t_lambda_f_epoch,t_lambda_f_step,t_lambda_i,t_lambda_i_epoch,t_lambda_i_step,train_contorno,train_fisica,train_inicio,train_loss,train_loss_final,val_contorno,val_fisica,val_inicio,val_loss
74,1199,,1.5561411380767822,,,1.2815591096878052,,,0.16229987144470215,,1.3728824342251755e-05,4.236644599586725e-05,0.5083088278770447,0.08258030563592911,0.1417040228843689,,,,
75,1215,1.561185598373413,,,1.2836488485336304,,,0.1551656723022461,,,,,,,,2.7357930321159074e-06,3.4251221222803e-05,0.5172542929649353,0.08030834048986435
75,1215,,1.559508204460144,,,1.2829355001449585,,,0.15755628049373627,,1.6967003830359317e-05,4.454320514923893e-05,0.5101034641265869,0.08045771718025208,0.144164577126503,,,,
76,1231,1.5644235610961914,,,1.2848671674728394,,,0.15070922672748566,,,,,,,,1.7007267160806805e-05,0.00013843263150192797,0.5176450610160828,0.07821835577487946
76,1231,,1.5626752376556396,,,1.2842210531234741,,,0.1531037986278534,,6.638368176936638e-06,3.7380028516054153e-05,0.5086145997047424,0.07793698459863663,0.12308958172798157,,,,
77,1247,1.5677032470703125,,,1.286047339439392,,,0.1462491899728775,,,,,,,,3.472041498753242e-06,4.338092912803404e-05,0.5172019600868225,0.07570161670446396
77,1247,,1.5659700632095337,,,1.2854177951812744,,,0.1486121565103531,,1.2762848200509325e-05,6.0027599829481915e-05,0.5086758136749268,0.0756831243634224,0.12978217005729675,,,,
78,1249,,,1.567905068397522,,,1.286123514175415,,,0.14597128331661224,,,,,,,,,
78,1263,1.5701006650924683,,,1.2873483896255493,,,0.14255104959011078,,,,,,,,1.0459667464601807e-05,9.552407573210075e-05,0.5175527334213257,0.07391707599163055
78,1263,,1.5690221786499023,,,1.2866086959838867,,,0.14436911046504974,,4.549640652840026e-05,7.662233110750094e-05,0.5089845657348633,0.07366711646318436,0.17959924042224884,,,,
79,1279,1.57181715965271,,,1.2886923551559448,,,0.13949070870876312,,,,,,,,2.552175101300236e-05,0.00017414444300811738,0.5168399810791016,0.07235890626907349
79,1279,,1.5707499980926514,,,1.288038730621338,,,0.14121128618717194,,1.849955333455e-05,0.00011169689969392493,0.5111596584320068,0.07234375178813934,0.14077939093112946,,,,
80,1295,1.57365083694458,,,1.2896894216537476,,,0.13665978610515594,,,,,,,,7.0747960307926405e-06,9.386848978465423e-05,0.5174760818481445,0.07085037231445312
80,1295,,1.57278311252594,,,1.2891218662261963,,,0.138094961643219,,5.2948224038118497e-05,0.00017691626271698624,0.5108286738395691,0.07086533308029175,0.1697249710559845,,,,
81,1299,,,1.5737614631652832,,,1.2900421619415283,,,0.13619635999202728,,,,,,,,,
81,1311,1.573832392692566,,,1.2915526628494263,,,0.1346147656440735,,,,,,,,0.00035751573159359396,0.0006730614695698023,0.5155200958251953,0.07082858681678772
81,1311,,1.5738645792007446,,,1.2905256748199463,,,0.13560986518859863,,0.00014088839816395193,0.00031329962075687945,0.5082688331604004,0.0695694237947464,0.27141261100769043,,,,
82,1327,1.572751522064209,,,1.2940936088562012,,,0.13315479457378387,,,,,,,,0.0003766109293792397,0.0005684238858520985,0.5154774188995361,0.06996618956327438
82,1327,,1.5733609199523926,,,1.2927182912826538,,,0.1339210420846939,,0.0002507435856387019,0.00035705178743228316,0.5074610710144043,0.06882357597351074,0.34994593262672424,,,,
83,1343,1.5711994171142578,,,1.2969070672988892,,,0.13189344108104706,,,,,,,,1.1248363080085255e-05,0.00018646531680133194,0.5175967216491699,0.06852711737155914
83,1343,,1.5720763206481934,,,1.2953500747680664,,,0.13257341086864471,,0.0002744249941315502,0.00026782782515510917,0.5138623118400574,0.06889841705560684,0.3521188795566559,,,,
84,1349,,,1.5709174871444702,,,1.297666072845459,,,0.13141658902168274,,,,,,,,,
84,1359,1.5707913637161255,,,1.299050211906433,,,0.13015864789485931,,,,,,,,1.9193676052964292e-06,3.398505214136094e-05,0.5173219442367554,0.06738108396530151
84,1359,,1.5708739757537842,,,1.2979899644851685,,,0.1311360001564026,,4.1258768760599196e-05,9.655471512814984e-05,0.5119470953941345,0.067315973341465,0.17530293762683868,,,,
85,1375,1.5724142789840698,,,1.3001867532730103,,,0.1273990124464035,,,,,,,,1.7963945992960362e-06,3.084872514591552e-05,0.5172916650772095,0.06594537943601608
85,1375,,1.5713661909103394,,,1.2996777296066284,,,0.12895633280277252,,1.1817790436907671e-05,0.00010692840442061424,0.5105139017105103,0.06599381566047668,0.12381564825773239,,,,
86,1391,1.5748823881149292,,,1.3009120225906372,,,0.12420572340488434,,,,,,,,2.0709121599793434e-06,4.619277751771733e-05,0.5173652172088623,0.0643230751156807
86,1391,,1.5735703706741333,,,1.3005212545394897,,,0.1259082853794098,,8.331957360496745e-06,4.6804700104985386e-05,0.5092330574989319,0.0642099529504776,0.11251566559076309,,,,
87,1399,,,1.5757789611816406,,,1.3013089895248413,,,0.12291178852319717,,,,,,,,,
87,1407,1.5765948295593262,,,1.3019076585769653,,,0.12149740755558014,,,,,,,,2.157643621103489e-06,0.00013846909860149026,0.5174066424369812,0.06304724514484406
87,1407,,1.5757864713668823,,,1.3013488054275513,,,0.12286495417356491,,2.8278271201997995e-05,0.00010971492883982137,0.5101823210716248,0.06287084519863129,0.14636938273906708,,,,
88,1423,1.5785866975784302,,,1.302894115447998,,,0.11851901561021805,,,,,,,,4.404291757964529e-06,2.373407915001735e-05,0.5171573162078857,0.061330851167440414
88,1423,,1.5774776935577393,,,1.3023864030838013,,,0.12013568729162216,,7.533652023994364e-06,5.2019833674421534e-05,0.5061498284339905,0.060912325978279114,0.10555478185415268,,,,
89,1439,1.5807201862335205,,,1.3037344217300415,,,0.1155451089143753,,,,,,,,2.6000634534284472e-06,2.2128069758764468e-05,0.5174263119697571,0.059819042682647705
89,1439,,1.5795667171478271,,,1.3032931089401245,,,0.11713988333940506,,6.852904334664345e-06,2.818235407175962e-05,0.5133756399154663,0.060153037309646606,0.1043776348233223,,,,
90,1449,,,1.5818967819213867,,,1.3042207956314087,,,0.11388232558965683,,,,,,,,,
90,1455,1.582507610321045,,,1.3046789169311523,,,0.11281334608793259,,,,,,,,2.412119556538528e-06,2.3580148990731686e-05,0.5172246694564819,0.058384429663419724
90,1455,,1.5816640853881836,,,1.304150104522705,,,0.11418604850769043,,2.0985396986361593e-05,4.690136847784743e-05,0.508636474609375,0.058179911226034164,0.12744836509227753,,,,
91,1471,1.5843981504440308,,,1.3055001497268677,,,0.1101015955209732,,,,,,,,1.1956591379203019e-06,1.9590450392570347e-05,0.5173469185829163,0.056988198310136795
91,1471,,1.5833786725997925,,,1.305076241493225,,,0.11154518276453018,,6.248088538995944e-06,4.74697480967734e-05,0.5098444223403931,0.056947629898786545,0.09699766337871552,,,,
92,1487,1.5859332084655762,,,1.3063760995864868,,,0.10769063234329224,,,,,,,,3.279122756794095e-05,6.938854494364932e-05,0.5168002843856812,0.05579720810055733
92,1487,,1.5852257013320923,,,1.305869698524475,,,0.10890444368124008,,2.6483237888896838e-05,6.538420711876824e-05,0.5096997022628784,0.055640365928411484,0.13520494103431702,,,,
93,1499,,,1.5865827798843384,,,1.3071125745773315,,,0.1063045784831047,,,,,,,,,
93,1503,1.5871012210845947,,,1.3073614835739136,,,0.1055373102426529,,,,,,,,5.397527274908498e-06,3.6040662962477654e-05,0.5171396732330322,0.05463322624564171
93,1503,,1.5863627195358276,,,1.3068846464157104,,,0.10675262659788132,,9.613916517992038e-06,7.908843690529466e-05,0.5129119157791138,0.05487567558884621,0.10142025351524353,,,,
94,1519,1.5889816284179688,,,1.3080692291259766,,,0.10294924676418304,,,,,,,,8.538704605598468e-06,2.208255318691954e-05,0.5170788764953613,0.053275324404239655
94,1519,,1.5879877805709839,,,1.307700753211975,,,0.10431154817342758,,6.495412890217267e-06,4.035887468489818e-05,0.5096378922462463,0.053234849125146866,0.09502679854631424,,,,
95,1535,1.5903195142745972,,,1.3089054822921753,,,0.10077523440122604,,,,,,,,6.665654655080289e-05,5.613177563645877e-05,0.5181005001068115,0.0523911751806736
95,1535,,1.589717984199524,,,1.3084150552749634,,,0.10186679661273956,,3.101424590568058e-05,7.363413169514388e-05,0.5081679224967957,0.05190625414252281,0.1394888013601303,,,,
96,1549,,,1.5906943082809448,,,1.309879183769226,,,0.09942645579576492,,,,,,,,,
96,1551,1.5906630754470825,,,1.310167670249939,,,0.0991692841053009,,,,,,,,0.00025035403086803854,0.0001645596494199708,0.518829345703125,0.05206576734781265
96,1551,,1.5905544757843018,,,1.3094607591629028,,,0.09998483955860138,,7.583184924442321e-05,7.49994142097421e-05,0.5102960467338562,0.05123993754386902,0.18956208229064941,,,,
97,1567,1.5899760723114014,,,1.312092661857605,,,0.09793142974376678,,,,,,,,7.43553027859889e-05,2.055078948615119e-05,0.5165362358093262,0.05073031410574913
97,1567,,1.5902798175811768,,,1.3111355304718018,,,0.09858435392379761,,7.417957385769114e-05,8.888172305887565e-05,0.5138471722602844,0.05088016390800476,0.1908375769853592,,,,
98,1583,1.5898991823196411,,,1.3133749961853027,,,0.0967257022857666,,,,,,,,2.1144200218259357e-05,3.582260251278058e-05,0.5177710056304932,0.0501624271273613
98,1583,,1.5899107456207275,,,1.3127288818359375,,,0.09736054390668869,,2.99446710414486e-05,4.7650311898905784e-05,0.5093716382980347,0.04969799146056175,0.13616032898426056,,,,
99,1599,,,1.5897670984268188,,,1.314531683921814,,,0.09570112079381943,,,,,,,,,
99,1599,1.5897587537765503,,,1.314609408378601,,,0.09563183784484863,,,,,,,,4.5151675294619054e-05,3.428168565733358e-05,0.5179732441902161,0.049651581794023514
99,1599,,1.5898319482803345,,,1.3139573335647583,,,0.09621067345142365,,2.670884714461863e-05,4.12799563491717e-05,0.511164128780365,0.04926903545856476,0.13827669620513916,,,,
100,1615,1.5896176099777222,,,1.3158513307571411,,,0.09453113377094269,,,,,,,,1.0195928553002886e-05,3.115504659945145e-05,0.5176358819007874,0.0489899106323719
100,1615,,1.5896981954574585,,,1.3151973485946655,,,0.09510456770658493,,2.5842156901489943e-05,3.9370985177811235e-05,0.5084583163261414,0.0484624020755291,0.13487935066223145,,,,
101,1631,1.5897341966629028,,,1.316988468170166,,,0.09327724575996399,,,,,,,,1.723211789794732e-05,2.799297362798825e-05,0.5177313685417175,0.04835681617259979
101,1631,,1.5896142721176147,,,1.316399335861206,,,0.09398648887872696,,1.9856272047036327e-05,3.5667293559527025e-05,0.5103970766067505,0.04805055260658264,0.11706113070249557,,,,
102,1647,1.5908032655715942,,,1.3177415132522583,,,0.09145499765872955,,,,,,,,2.3895354388514534e-05,8.381604129681364e-05,0.5168978571891785,0.047421351075172424
102,1647,,1.5902104377746582,,,1.3173569440841675,,,0.09243294596672058,,1.2581879673234653e-05,5.272816997603513e-05,0.5082266330718994,0.047064412385225296,0.10225213319063187,,,,
103,1649,,,1.5908411741256714,,,1.3177998065948486,,,0.0913589745759964,,,,,,,,,
103,1663,1.5919026136398315,,,1.3184353113174438,,,0.08966238051652908,,,,,,,,1.2311271575526916e-06,5.6571083405287936e-05,0.517408013343811,0.046468570828437805
103,1663,,1.5912331342697144,,,1.3181068897247314,,,0.0906599760055542,,6.377716999850236e-06,6.454061076510698e-05,0.5110599398612976,0.04643547534942627,0.08485740423202515,,,,
104,1679,1.5929374694824219,,,1.319107174873352,,,0.0879552811384201,,,,,,,,3.209696615158464e-06,9.584286453900859e-05,0.5172136425971985,0.04562320560216904
104,1679,,1.5924546718597412,,,1.3187180757522583,,,0.08882717043161392,,1.5740730304969475e-05,0.00013046116509940475,0.5092548131942749,0.04542364180088043,0.10648557543754578,,,,
105,1695,1.5932672023773193,,,1.3201426267623901,,,0.08659046143293381,,,,,,,,0.00013415190915111452,0.00016143964603543282,0.5162639617919922,0.045130398124456406
105,1695,,1.5931971073150635,,,1.3195228576660156,,,0.08727999031543732,,4.704353341367096e-05,9.103131742449477e-05,0.5118950009346008,0.044868916273117065,0.16060757637023926,,,,
106,1699,,,1.5931874513626099,,,1.3204289674758911,,,0.08638335019350052,,,,,,,,,
106,1711,1.5931909084320068,,,1.3215161561965942,,,0.08529318124055862,,,,,,,,7.71030863688793e-06,4.4589756726054475e-05,0.5171084403991699,0.044177040457725525
106,1711,,1.593112587928772,,,1.3208558559417725,,,0.0860314890742302,,2.835982377291657e-05,6.656591722276062e-05,0.5114086270332336,0.044137876480817795,0.12595084309577942,,,,
107,1727,1.593856692314148,,,1.3223696947097778,,,0.08377354592084885,,,,,,,,9.763568868947914e-07,1.9237095330026932e-05,0.5173447728157043,0.043366797268390656
107,1727,,1.5935273170471191,,,1.3219140768051147,,,0.0845586434006691,,1.548016916785855e-05,7.315733091672882e-05,0.5093660950660706,0.04319990426301956,0.10466329753398895,,,,
108,1743,1.5942736864089966,,,1.3232718706130981,,,0.08245455473661423,,,,,,,,7.371296305791475e-06,5.5771884944988415e-05,0.5171157121658325,0.04272409528493881
108,1743,,1.594043254852295,,,1.322805643081665,,,0.08315092325210571,,2.259279790450819e-05,0.00015762844122946262,0.510589599609375,0.04269968345761299,0.1243797093629837,,,,
109,1749,,,1.5943779945373535,,,1.323573112487793,,,0.08204876631498337,,,,,,,,,
109,1759,1.5944960117340088,,,1.3242487907409668,,,0.08125501871109009,,,,,,,,1.5171420272963587e-05,0.00012151005648775026,0.5177146196365356,0.042252011597156525
109,1759,,1.5943912267684937,,,1.3237321376800537,,,0.08187677711248398,,1.9507513570715673e-05,0.0001239973062183708,0.5128738880157471,0.04218830540776253,0.11660028994083405,,,,
110,1775,1.594580888748169,,,1.325318694114685,,,0.08010038733482361,,,,,,,,7.631109474459663e-05,0.0001098071297747083,0.5165405869483948,0.041642311960458755
110,1775,,1.5945653915405273,,,1.3247218132019043,,,0.0807126834988594,,2.9005008400417864e-05,7.322987949009985e-05,0.510503351688385,0.04134848713874817,0.13413149118423462,,,,
111,1791,1.5940159559249878,,,1.326912522315979,,,0.07907158881425858,,,,,,,,4.198193710180931e-05,7.049389387248084e-05,0.5167568325996399,0.04102124646306038
111,1791,,1.5943657159805298,,,1.3260316848754883,,,0.0796026736497879,,6.329701136564836e-05,8.995075040729716e-05,0.5102955102920532,0.040838390588760376,0.17800147831439972,,,,
112,1799,,,1.5937888622283936,,,1.3275527954101562,,,0.07865846902132034,,,,,,,,,
112,1807,1.593214750289917,,,1.3286075592041016,,,0.07817792892456055,,,,,,,,0.00028070699772797525,0.00036634577554650605,0.5189451575279236,0.041504014283418655
112,1807,,1.5937306880950928,,,1.3276301622390747,,,0.07863927632570267,,7.696839747950435e-05,9.889366629067808e-05,0.51164710521698,0.04048394039273262,0.19631198048591614,,,,
113,1823,1.5917187929153442,,,1.3309406042099,,,0.0773407444357872,,,,,,,,0.00012037427950417623,0.000157617250806652,0.5163374543190002,0.04033530503511429
113,1823,,1.5924797058105469,,,1.3297439813613892,,,0.07777641713619232,,8.524305303581059e-05,0.00012152376439189538,0.5091313719749451,0.03990388661623001,0.2095378339290619,,,,
114,1839,1.590631365776062,,,1.3328105211257935,,,0.076558418571949,,,,,,,,2.873231096600648e-05,2.1886879039811902e-05,0.5168702602386475,0.03964564576745033
114,1839,,1.5911370515823364,,,1.3318754434585571,,,0.07698754966259003,,4.887098475592211e-05,8.295269799418747e-05,0.5125536322593689,0.03964218124747276,0.1646052598953247,,,,
115,1849,,,1.5905693769454956,,,1.3334535360336304,,,0.0759771466255188,,,,,,,,,
115,1855,1.5908722877502441,,,1.3337016105651855,,,0.07542584091424942,,,,,,,,8.66973323354614e-07,5.839195364387706e-05,0.5173147320747375,0.03909815475344658
115,1855,,1.5906206369400024,,,1.3333146572113037,,,0.07606471329927444,,9.123459676629864e-06,8.311351120937616e-05,0.5104491114616394,0.03895574063062668,0.08505464345216751,,,,
116,1871,1.591551661491394,,,1.334274172782898,,,0.07417436689138412,,,,,,,,4.255883686710149e-05,6.831029895693064e-05,0.5179819464683533,0.03857986256480217
116,1871,,1.5912648439407349,,,1.3339365720748901,,,0.07479848712682724,,1.778583464329131e-05,0.0002307538379682228,0.5102768540382385,0.03850805386900902,0.10527074337005615,,,,
117,1887,1.5917713642120361,,,1.3351105451583862,,,0.07311790436506271,,,,,,,,1.9423516278038733e-05,0.0003286092833150178,0.517784595489502,0.03832897171378136
117,1887,,1.5916380882263184,,,1.3346798419952393,,,0.07368170469999313,,1.814528695831541e-05,0.00015131574764382094,0.5106138586997986,0.037848979234695435,0.10277724266052246,,,,
118,1899,,,1.59138822555542,,,1.3360804319381714,,,0.07253164052963257,,,,,,,,,
118,1903,1.5909042358398438,,,1.3367890119552612,,,0.07230696827173233,,,,,,,,0.00024286024563480169,0.0008423841209150851,0.5159096121788025,0.03881631791591644
118,1903,,1.5915087461471558,,,1.3357759714126587,,,0.072715163230896,,0.00011612885282374918,0.0003807609900832176,0.5120852589607239,0.03792634233832359,0.22989141941070557,,,,
119,1919,1.588973879814148,,,1.3393563032150269,,,0.07166998833417892,,,,,,,,0.0003405744209885597,0.0011256411671638489,0.5156440734863281,0.03900500386953354
119,1919,,1.5900217294692993,,,1.3379707336425781,,,0.07200761884450912,,0.00015143661585170776,0.000768106197938323,0.5115799307823181,0.03809882700443268,0.27648213505744934,,,,
120,1935,1.5874489545822144,,,1.341645359992981,,,0.07090532779693604,,,,,,,,1.5342349115599063e-06,0.0001789146481314674,0.5174756646156311,0.0369342565536499
120,1935,,1.5880709886550903,,,1.3405888080596924,,,0.07134023308753967,,7.770348020130768e-05,0.0003335345536470413,0.5119901895523071,0.03709724172949791,0.18331629037857056,,,,
121,1949,,,1.5867716073989868,,,1.343035101890564,,,0.07019314169883728,,,,,,,,,
121,1951,1.5865811109542847,,,1.3433905839920044,,,0.07002819329500198,,,,,,,,0.000113849644549191,0.0003378451510798186,0.5163776278495789,0.0367954820394516
121,1951,,1.5870704650878906,,,1.342433214187622,,,0.07049613445997238,,7.273836672538891e-05,0.00016992641030810773,0.5091001391410828,0.036227304488420486,0.18827533721923828,,,,
122,1967,1.5852612257003784,,,1.3455256223678589,,,0.06921348720788956,,,,,,,,2.357404628128279e-05,0.0001264727907255292,0.5178340077400208,0.03604863956570625
122,1967,,1.5859888792037964,,,1.3443734645843506,,,0.0696374773979187,,8.58241255627945e-05,0.00013407692313194275,0.5106536149978638,0.035874009132385254,0.19586476683616638,,,,
123,1983,1.5852913856506348,,,1.3464518785476685,,,0.06825689226388931,,,,,,,,9.960763236449566e-07,0.0005832993192598224,0.5174655914306641,0.03610755503177643
123,1983,,1.5851606130599976,,,1.3460286855697632,,,0.06881073862314224,,5.871883331565186e-06,0.00012641301145777106,0.5082646608352661,0.03515401482582092,0.07739278674125671,,,,
124,1999,,,1.5861177444458008,,,1.346792221069336,,,0.06709001958370209,,,,,,,,,
124,1999,1.5861300230026245,,,1.3468409776687622,,,0.06702861934900284,,,,,,,,3.4476213386369636e-06,0.00010459315672051162,0.5172200798988342,0.03481489419937134
124,1999,,1.5857586860656738,,,1.3465954065322876,,,0.06764601171016693,,1.2073711332050152e-05,0.00023369160771835595,0.5089061260223389,0.034757401794195175,0.09173870831727982,,,,
125,2015,1.5865607261657715,,,1.3474886417388916,,,0.06595074385404587,,,,,,,,3.905806443071924e-05,9.063720790436491e-05,0.5167996883392334,0.034267425537109375
125,2015,,1.5863488912582397,,,1.3471312522888184,,,0.06651997566223145,,9.194331141770817e-06,5.746934039052576e-05,0.5108145475387573,0.034076541662216187,0.08154365420341492,,,,
126,2031,1.5864650011062622,,,1.3485039472579956,,,0.06503096967935562,,,,,,,,7.507760892622173e-05,0.0001627634628675878,0.5165715217590332,0.03393173962831497
126,2031,,1.5865830183029175,,,1.3479132652282715,,,0.06550364196300507,,3.788151661865413e-05,8.234201231971383e-05,0.5110964775085449,0.03364812210202217,0.13701945543289185,,,,
127,2047,1.5860133171081543,,,1.3497306108474731,,,0.06425607204437256,,,,,,,,1.374109251628397e-05,3.6621342587750405e-05,0.5177333950996399,0.03333874046802521
127,2047,,1.5862233638763428,,,1.3491051197052002,,,0.06467169523239136,,2.699111973925028e-05,6.870219658594579e-05,0.5118096470832825,0.033232953399419785,0.12711723148822784,,,,
128,2049,,,1.586026906967163,,,1.3497658967971802,,,0.06420732289552689,,,,,,,,,
128,2063,1.5856318473815918,,,1.350864291191101,,,0.0635039433836937,,,,,,,,2.7632468118099496e-06,0.00012484428589232266,0.5172463059425354,0.03302020579576492
128,2063,,1.585806131362915,,,1.3502960205078125,,,0.06389787048101425,,2.7564456104300916e-05,7.615570939378813e-05,0.5107144713401794,0.032777007669210434,0.12261354923248291,,,,
129,2079,1.5855154991149902,,,1.351737141609192,,,0.06274741888046265,,,,,,,,5.594878871306719e-07,0.00019919205806218088,0.5174117684364319,0.0327363945543766
129,2079,,1.585606575012207,,,1.3512489795684814,,,0.06314443796873093,,2.7148324079462327e-05,0.00016030445112846792,0.512153148651123,0.03259653225541115,0.12766435742378235,,,,
130,2095,1.5854499340057373,,,1.3525525331497192,,,0.06199750676751137,,,,,,,,3.1631584533897694e-06,0.00021165990619920194,0.5172367095947266,0.03235868364572525
130,2095,,1.5854932069778442,,,1.3521161079406738,,,0.062390685081481934,,2.8538894184748642e-05,0.0002568222116678953,0.5096146464347839,0.03218381479382515,0.1294078230857849,,,,
131,2099,,,1.585414171218872,,,1.3527204990386963,,,0.06186526268720627,,,,,,,,,
131,2111,1.5843467712402344,,,1.3542834520339966,,,0.061369385570287704,,,,,,,,2.42261139646871e-05,0.00010870262485696003,0.5178553462028503,0.03196605667471886
131,2111,,1.5850330591201782,,,1.3532754182815552,,,0.06169166788458824,,0.0001076686239684932,0.00026025774423033,0.5070773959159851,0.031809743493795395,0.21190732717514038,,,,
132,2127,1.584294080734253,,,1.3552329540252686,,,0.06047319993376732,,,,,,,,9.709890491649276e-07,8.860936213750392e-05,0.5174702405929565,0.0314147062599659
132,2127,,1.5841600894927979,,,1.3548346757888794,,,0.061005208641290665,,4.928800535708433e-06,0.00011420966620789841,0.5085576772689819,0.031186167150735855,0.06543280929327011,,,,
133,2143,1.5849542617797852,,,1.3556890487670898,,,0.05935647711157799,,,,,,,,1.1879370504175313e-05,9.501758904661983e-05,0.5170760154724121,0.030839454382658005
133,2143,,1.5846548080444336,,,1.35541570186615,,,0.059929560869932175,,1.0290188583894633e-05,0.0001087601704057306,0.5109678506851196,0.030784795060753822,0.08079112321138382,,,,
134,2149,,,1.5849956274032593,,,1.3559350967407227,,,0.0590691938996315,,,,,,,,,
134,2159,1.5849933624267578,,,1.3565528392791748,,,0.05845421552658081,,,,,,,,1.1113426808151416e-05,4.050139614264481e-05,0.5177095532417297,0.030334865674376488
134,2159,,1.5850067138671875,,,1.3560686111450195,,,0.058924511075019836,,1.7468259102315642e-05,5.70583542867098e-05,0.5134813785552979,0.03035646677017212,0.10181933641433716,,,,
135,2175,1.5847338438034058,,,1.357549786567688,,,0.05771621689200401,,,,,,,,4.3827135414176155e-06,2.3398832126986235e-05,0.5172077417373657,0.02988998405635357
135,2175,,1.584881067276001,,,1.3570159673690796,,,0.058102939277887344,,1.9179835362592712e-05,5.1228049414930865e-05,0.5102996826171875,0.02974950335919857,0.1050722599029541,,,,
136,2191,1.584112286567688,,,1.3588544130325317,,,0.05703320726752281,,,,,,,,3.800145350396633e-06,2.9171551432227716e-05,0.5172226428985596,0.0295445267111063
136,2191,,1.5844436883926392,,,1.3581622838974,,,0.05739413946866989,,3.336244844831526e-05,5.106045864522457e-05,0.5132182240486145,0.0295773446559906,0.13168735802173615,,,,
137,2199,,,1.583961009979248,,,1.3593294620513916,,,0.056709207594394684,,,,,,,,,
137,2207,1.583561897277832,,,1.3601332902908325,,,0.05630454793572426,,,,,,,,0.00011889296729350463,0.00011098731920355931,0.516373872756958,0.029413428157567978
137,2207,,1.5839166641235352,,,1.359397053718567,,,0.056686077266931534,,4.467526377993636e-05,5.87452195759397e-05,0.5096743106842041,0.029039699584245682,0.14015191793441772,,,,
138,2223,1.5818778276443481,,,1.3624202013015747,,,0.05570194497704506,,,,,,,,2.2462400011136197e-05,3.7289111787686124e-05,0.5169577598571777,0.028881890699267387
138,2223,,1.582779884338379,,,1.361202597618103,,,0.05601762980222702,,0.00010937707702396438,0.00011584670573938638,0.5101078748703003,0.028903495520353317,0.21005386114120483,,,,
139,2239,1.580509901046753,,,1.364357829093933,,,0.055132534354925156,,,,,,,,4.9697759095579386e-05,5.962267459835857e-05,0.5167402625083923,0.028649093583226204
139,2239,,1.5812160968780518,,,1.3633546829223633,,,0.055429231375455856,,4.0373208321398124e-05,6.358620885293931e-05,0.5100273489952087,0.02842390350997448,0.15072867274284363,,,,
140,2249,,,1.5797560214996338,,,1.3654080629348755,,,0.054835520684719086,,,,,,,,,
140,2255,1.5793473720550537,,,1.3660889863967896,,,0.054563697427511215,,,,,,,,7.019712938927114e-06,3.198046761099249e-05,0.5171584486961365,0.028272850438952446
140,2255,,1.5799098014831543,,,1.3652105331420898,,,0.05487961322069168,,3.8364636566257104e-05,4.6532994019798934e-05,0.5079508423805237,0.028002087026834488,0.13107693195343018,,,,
141,2271,1.5792065858840942,,,1.3669778108596802,,,0.053815267980098724,,,,,,,,3.802443461609073e-05,7.534537144238129e-05,0.5179862380027771,0.02803860977292061
141,2271,,1.5791562795639038,,,1.3666043281555176,,,0.05423939228057861,,4.735818947665393e-06,4.9489346565678716e-05,0.511641800403595,0.027822725474834442,0.0638713389635086,,,,
142,2287,1.5790445804595947,,,1.3678274154663086,,,0.05312788486480713,,,,,,,,0.00029373483266681433,0.00015280143998097628,0.5157928466796875,0.0280758123844862
142,2287,,1.579195261001587,,,1.3673378229141235,,,0.05346682295203209,,7.12178079993464e-05,0.00013073724403511733,0.5115943551063538,0.027644891291856766,0.1672939658164978,,,,
143,2299,,,1.5777661800384521,,,1.3694590330123901,,,0.052774593234062195,,,,,,,,,
143,2303,1.577185869216919,,,1.3701951503753662,,,0.05261906236410141,,,,,,,,1.1528862160048448e-05,0.00018665974494069815,0.5177274942398071,0.027516277506947517
143,2303,,1.5780751705169678,,,1.36903715133667,,,0.052887577563524246,,8.180004806490615e-05,0.000252550991717726,0.510400116443634,0.027468064799904823,0.18979856371879578,,,,
144,2319,1.5761513710021973,,,1.3717535734176636,,,0.05209510773420334,,,,,,,,4.8242554839816876e-06,5.084115400677547e-05,0.5176063776016235,0.027042100206017494
144,2319,,1.5766469240188599,,,1.3709677457809448,,,0.05238537862896919,,2.2897218514117412e-05,0.000144544814247638,0.5124034881591797,0.027071744203567505,0.1095702201128006,,,,
145,2335,1.5756961107254028,,,1.3727844953536987,,,0.0515192374587059,,,,,,,,3.6099918361287564e-06,0.00032387967803515494,0.5172322392463684,0.027097713202238083
145,2335,,1.5759221315383911,,,1.3722453117370605,,,0.05183269456028938,,1.2405954294081312e-05,8.031533070607111e-05,0.5159532427787781,0.02686828002333641,0.08749957382678986,,,,
146,2349,,,1.576029658317566,,,1.3729921579360962,,,0.05097823962569237,,,,,,,,,
146,2351,1.576296329498291,,,1.3728410005569458,,,0.050862789154052734,,,,,,,,2.3702625639998587e-06,0.00012975076970178634,0.5175539255142212,0.026506096124649048
146,2351,,1.575836420059204,,,1.3729575872421265,,,0.05120601877570152,,4.309374162403401e-06,0.0003234895411878824,0.5119764804840088,0.02666793391108513,0.07223037630319595,,,,
147,2367,1.5773131847381592,,,1.3724116086959839,,,0.05027514323592186,,,,,,,,4.888065632258076e-06,5.090589547762647e-05,0.5176144242286682,0.02610071375966072
147,2367,,1.5768742561340332,,,1.3725416660308838,,,0.05058413743972778,,9.860869795375038e-06,0.0002071664057439193,0.5094358325004578,0.026072857901453972,0.08340306580066681,,,,
