"Max Conc","Exp Time","Temp","Cell Viab","Adj Cell Viab","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","10","25.3","1.0432625985256","1.0432625985256","","0","300","0.5","2.5333333333333","","0","300","4","4.1833333333333","","0","300","2","2.5666666666667","","0","300","10","11.483333333333","","0","300","6.5","6.6","","0","300","4.5","4.6666666666667","","0","300","4.5","4.65","","0","300","5","5.1666666666667","","Media","Media","1440","1235"
"5","10","25.3","0.95615773260389","0.95615773260389","","0","300","0.5","2.5333333333333","","0","300","4","4.1833333333333","","0","300","2","2.5666666666667","","0","300","10","11.483333333333","","0","300","6.5","6.6","","0","300","4.5","4.6666666666667","","0","300","4.5","4.65","","0","300","5","5.1666666666667","","Media","Media","1440","1235"
"5","30","25.1","1.029344212054","1.029344212054","","0","300","0.5","2.5833333333333","","0","300","4","4.1833333333333","","0","300","2","2.7166666666667","","0","300","30","31.15","","0","300","6.5","6.6166666666667","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6666666666667","","0","300","5","5.15","","Media","Media","1440","1250"
"5","30","25.1","0.90850714755437","0.90850714755437","","0","300","0.5","2.5833333333333","","0","300","4","4.1833333333333","","0","300","2","2.7166666666667","","0","300","30","31.15","","0","300","6.5","6.6166666666667","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6666666666667","","0","300","5","5.15","","Media","Media","1440","1250"
"5","30","25.1","1.103830138158","1.103830138158","","0","300","0.5","2.5833333333333","","0","300","4","4.1833333333333","","0","300","2","2.7166666666667","","0","300","30","31.15","","0","300","6.5","6.6166666666667","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6666666666667","","0","300","5","5.15","","Media","Media","1440","1250"
"5","30","25.1","1.0138177011917","1.0138177011917","","0","300","0.5","2.5833333333333","","0","300","4","4.1833333333333","","0","300","2","2.7166666666667","","0","300","30","31.15","","0","300","6.5","6.6166666666667","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6666666666667","","0","300","5","5.15","","Media","Media","1440","1250"
"5","30","25.1","0.94450080104196","0.94450080104196","","0","300","0.5","2.5833333333333","","0","300","4","4.1833333333333","","0","300","2","2.7166666666667","","0","300","30","31.15","","0","300","6.5","6.6166666666667","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6666666666667","","0","300","5","5.15","","Media","Media","1440","1250"
"5","60","24.3","0.99772782206115","1.0144042136772","","0","300","0.5","2.6333333333333","","0","300","4","4.15","","0","300","2","3.1","","0","300","60","60.266666666667","","0","300","6.5","8.6333333333333","","0","300","4.5","4.65","","0","300","4.5","4.6166666666667","","0","300","5","5.15","","Media","Media","1440","1315"
"5","60","24.3","1.0657583688681","","","0","300","0.5","2.6333333333333","","0","300","4","4.15","","0","300","2","3.1","","0","300","60","60.266666666667","","0","300","6.5","8.6333333333333","","0","300","4.5","4.65","","0","300","4.5","4.6166666666667","","0","300","5","5.15","","Media","Media","1440","1315"
"5","60","24.3","0.99216139508162","1.0087447473796","","0","300","0.5","2.6333333333333","","0","300","4","4.15","","0","300","2","3.1","","0","300","60","60.266666666667","","0","300","6.5","8.6333333333333","","0","300","4.5","4.65","","0","300","4.5","4.6166666666667","","0","300","5","5.15","","Media","Media","1440","1315"
"5","60","24.3","0.97676564926131","0.9930916713728","","0","300","0.5","2.6333333333333","","0","300","4","4.15","","0","300","2","3.1","","0","300","60","60.266666666667","","0","300","6.5","8.6333333333333","","0","300","4.5","4.65","","0","300","4.5","4.6166666666667","","0","300","5","5.15","","Media","Media","1440","1315"
"5","60","24.3","0.96758676472782","0.98375936757035","","0","300","0.5","2.6333333333333","","0","300","4","4.15","","0","300","2","3.1","","0","300","60","60.266666666667","","0","300","6.5","8.6333333333333","","0","300","4.5","4.65","","0","300","4.5","4.6166666666667","","0","300","5","5.15","","Media","Media","1440","1315"
"7","5","24.1","0.98380778960221","0.98380778960221","","0","300","0.5","2.6833333333333","","0","300","4.5","4.9","","0","300","4.5","4.7166666666667","","0","300","5","6.0833333333333","","0","300","7","7.2333333333333","","0","300","7","7.75","","0","300","5","5.1666666666667","","0","300","5","5.2333333333333","","Media","Media","1440","1405"
"7","5","24.1","0.94764686661697","0.94764686661697","","0","300","0.5","2.6833333333333","","0","300","4.5","4.9","","0","300","4.5","4.7166666666667","","0","300","5","6.0833333333333","","0","300","7","7.2333333333333","","0","300","7","7.75","","0","300","5","5.1666666666667","","0","300","5","5.2333333333333","","Media","Media","1440","1405"
"7","5","24.1","0.99314605493224","0.99314605493224","","0","300","0.5","2.6833333333333","","0","300","4.5","4.9","","0","300","4.5","4.7166666666667","","0","300","5","6.0833333333333","","0","300","7","7.2333333333333","","0","300","7","7.75","","0","300","5","5.1666666666667","","0","300","5","5.2333333333333","","Media","Media","1440","1405"
"7","5","24.1","1.0323131424792","1.0323131424792","","0","300","0.5","2.6833333333333","","0","300","4.5","4.9","","0","300","4.5","4.7166666666667","","0","300","5","6.0833333333333","","0","300","7","7.2333333333333","","0","300","7","7.75","","0","300","5","5.1666666666667","","0","300","5","5.2333333333333","","Media","Media","1440","1405"
"7","5","24.1","1.0430861463694","1.0430861463694","","0","300","0.5","2.6833333333333","","0","300","4.5","4.9","","0","300","4.5","4.7166666666667","","0","300","5","6.0833333333333","","0","300","7","7.2333333333333","","0","300","7","7.75","","0","300","5","5.1666666666667","","0","300","5","5.2333333333333","","Media","Media","1440","1405"
"7","10","26.5","1.0209868857483","1.0209868857483","","0","300","0.5","2.5","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6333333333333","","0","300","10","11.283333333333","","0","300","7","7.1666666666667","","0","300","7","7.2166666666667","","0","300","5","5.2166666666667","","0","300","5","5.15","","Media","Media","1440","1200"
"7","10","26.5","0.97591220226108","0.97591220226108","","0","300","0.5","2.5","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6333333333333","","0","300","10","11.283333333333","","0","300","7","7.1666666666667","","0","300","7","7.2166666666667","","0","300","5","5.2166666666667","","0","300","5","5.15","","Media","Media","1440","1200"
"7","10","26.5","0.94434295558569","0.94434295558569","","0","300","0.5","2.5","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6333333333333","","0","300","10","11.283333333333","","0","300","7","7.1666666666667","","0","300","7","7.2166666666667","","0","300","5","5.2166666666667","","0","300","5","5.15","","Media","Media","1440","1200"
"7","10","26.5","1.0933578661561","1.0933578661561","","0","300","0.5","2.5","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6333333333333","","0","300","10","11.283333333333","","0","300","7","7.1666666666667","","0","300","7","7.2166666666667","","0","300","5","5.2166666666667","","0","300","5","5.15","","Media","Media","1440","1200"
"7","10","26.5","0.96540009024887","0.96540009024887","","0","300","0.5","2.5","","0","300","4.5","4.6333333333333","","0","300","4.5","4.6333333333333","","0","300","10","11.283333333333","","0","300","7","7.1666666666667","","0","300","7","7.2166666666667","","0","300","5","5.2166666666667","","0","300","5","5.15","","Media","Media","1440","1200"
"7","30","25.4","0.97339621828614","0.97339621828614","","0","300","0.5","2.6166666666667","","0","300","4.5","4.6","","0","300","4.5","5.2833333333333","","0","300","30","30.183333333333","","0","300","7","7.25","","0","300","7","7.15","","0","300","5","5.4833333333333","","0","300","5","5.75","","Media","Media","1440","1225"
"7","30","25.4","1.0259551403324","1.0259551403324","","0","300","0.5","2.6166666666667","","0","300","4.5","4.6","","0","300","4.5","5.2833333333333","","0","300","30","30.183333333333","","0","300","7","7.25","","0","300","7","7.15","","0","300","5","5.4833333333333","","0","300","5","5.75","","Media","Media","1440","1225"
