"Max Conc","Exp Time","Temp","Cell Viab","Adj Cell Viab","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","5","25.75","0.99317658003855","0.99317658003855","","0","300","0.5","2.5666666666667","","1","319","4.5","4.6333333333333","","3","358","4.5","4.7","","7","436","5","5.3","","3","988","7","8.1833333333333","","1","1129","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.96398844164277","0.96398844164277","","0","300","0.5","2.5666666666667","","1","319","4.5","4.6333333333333","","3","358","4.5","4.7","","7","436","5","5.3","","3","988","7","8.1833333333333","","1","1129","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.92099795726975","0.92099795726975","","0","300","0.5","2.5666666666667","","1","319","4.5","4.6333333333333","","3","358","4.5","4.7","","7","436","5","5.3","","3","988","7","8.1833333333333","","1","1129","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.98599958518688","0.98599958518688","","0","300","0.5","2.5666666666667","","1","319","4.5","4.6333333333333","","3","358","4.5","4.7","","7","436","5","5.3","","3","988","7","8.1833333333333","","1","1129","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","10","25.2","1.0092429817043","1.0092429817043","","0","300","0.5","2.5833333333333","","1","319","4.5","4.65","","3","358","4.5","4.6666666666667","","7","436","10","10.2","","3","988","7","7.9166666666667","","1","1129","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.95917395251275","0.95917395251275","","0","300","0.5","2.5833333333333","","1","319","4.5","4.65","","3","358","4.5","4.6666666666667","","7","436","10","10.2","","3","988","7","7.9166666666667","","1","1129","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.90276932585635","0.90276932585635","","0","300","0.5","2.5833333333333","","1","319","4.5","4.65","","3","358","4.5","4.6666666666667","","7","436","10","10.2","","3","988","7","7.9166666666667","","1","1129","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.7721201594257","0.7721201594257","","0","300","0.5","2.5833333333333","","1","319","4.5","4.65","","3","358","4.5","4.6666666666667","","7","436","10","10.2","","3","988","7","7.9166666666667","","1","1129","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.85789484146463","0.85789484146463","","0","300","0.5","2.5833333333333","","1","319","4.5","4.65","","3","358","4.5","4.6666666666667","","7","436","10","10.2","","3","988","7","7.9166666666667","","1","1129","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","30","25.75","0.90305241620979","0.90305241620979","","0","300","0.5","3.0166666666667","","1","319","4.5","4.6333333333333","","3","358","4.5","4.65","","7","436","30","30.183333333333","","3","988","7","7.9166666666667","","1","1129","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.80270787243069","0.80270787243069","","0","300","0.5","3.0166666666667","","1","319","4.5","4.6333333333333","","3","358","4.5","4.65","","7","436","30","30.183333333333","","3","988","7","7.9166666666667","","1","1129","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.99095792340056","0.99095792340056","","0","300","0.5","3.0166666666667","","1","319","4.5","4.6333333333333","","3","358","4.5","4.65","","7","436","30","30.183333333333","","3","988","7","7.9166666666667","","1","1129","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.98980170528352","0.98980170528352","","0","300","0.5","3.0166666666667","","1","319","4.5","4.6333333333333","","3","358","4.5","4.65","","7","436","30","30.183333333333","","3","988","7","7.9166666666667","","1","1129","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.90826992614422","0.90826992614422","","0","300","0.5","3.0166666666667","","1","319","4.5","4.6333333333333","","3","358","4.5","4.65","","7","436","30","30.183333333333","","3","988","7","7.9166666666667","","1","1129","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","60","25.5","0.77087108654172","0.77087108654172","","0","300","0.5","2.6833333333333","","1","319","4.5","4.95","","3","358","4.5","4.6833333333333","","7","436","60","60.333333333333","","3","988","7","7.9833333333333","","1","1129","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.8392978786329","0.8392978786329","","0","300","0.5","2.6833333333333","","1","319","4.5","4.95","","3","358","4.5","4.6833333333333","","7","436","60","60.333333333333","","3","988","7","7.9833333333333","","1","1129","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.78465135203521","0.78465135203521","","0","300","0.5","2.6833333333333","","1","319","4.5","4.95","","3","358","4.5","4.6833333333333","","7","436","60","60.333333333333","","3","988","7","7.9833333333333","","1","1129","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.47415359001411","","","0","300","0.5","2.6833333333333","","1","319","4.5","4.95","","3","358","4.5","4.6833333333333","","7","436","60","60.333333333333","","3","988","7","7.9833333333333","","1","1129","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.81368062342716","0.81368062342716","","0","300","0.5","2.6833333333333","","1","319","4.5","4.95","","3","358","4.5","4.6833333333333","","7","436","60","60.333333333333","","3","988","7","7.9833333333333","","1","1129","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gly + DMSO + FA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","1","","","","","2","","","","","3","","","","","4","","","","","5","","","","","6","","","","","7","","","","","8","","","","","9","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Max Conc","Exp Time","Temp","Cell Viab","Adj Cell Viab","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","5","25.75","1.0118345126422","1.0118345126422","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.7","","7","426","5","5.3","","3","984","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.84157493464465","0.84157493464465","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.7","","7","426","5","5.3","","3","984","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","1.0338677390623","1.0338677390623","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.7","","7","426","5","5.3","","3","984","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.94568387439539","0.94568387439539","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.7","","7","426","5","5.3","","3","984","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","1.2045879825356","1.2045879825356","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.7","","7","426","5","5.3","","3","984","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","10","25.2","1.0206817082087","1.0206817082087","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","354","4.5","4.6666666666667","","7","426","10","10.2","","3","984","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.9137612752251","0.9137612752251","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","354","4.5","4.6666666666667","","7","426","10","10.2","","3","984","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.82916206649065","0.82916206649065","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","354","4.5","4.6666666666667","","7","426","10","10.2","","3","984","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.88772190942153","0.88772190942153","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","354","4.5","4.6666666666667","","7","426","10","10.2","","3","984","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.86658407394834","0.86658407394834","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","354","4.5","4.6666666666667","","7","426","10","10.2","","3","984","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","30","25.75","0.76968937433915","0.76968937433915","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.65","","7","426","30","30.183333333333","","3","984","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.84311634898482","0.84311634898482","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.65","","7","426","30","30.183333333333","","3","984","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.81739601253965","0.81739601253965","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.65","","7","426","30","30.183333333333","","3","984","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.57897308712508","","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.65","","7","426","30","30.183333333333","","3","984","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.79324234058488","0.79324234058488","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","354","4.5","4.65","","7","426","30","30.183333333333","","3","984","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","60","25.5","0.56383195162702","0.56383195162702","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","354","4.5","4.6833333333333","","7","426","60","60.333333333333","","3","984","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.6612801826605","0.6612801826605","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","354","4.5","4.6833333333333","","7","426","60","60.333333333333","","3","984","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.064148213468366","","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","354","4.5","4.6833333333333","","7","426","60","60.333333333333","","3","984","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.65459742444592","0.65459742444592","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","354","4.5","4.6833333333333","","7","426","60","60.333333333333","","3","984","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.73019551723635","0.73019551723635","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","354","4.5","4.6833333333333","","7","426","60","60.333333333333","","3","984","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gly + PG + EG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","1","","","","","2","","","","","3","","","","","4","","","","","5","","","","","6","","","","","7","","","","","8","","","","","9","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Max Conc","Exp Time","Temp","Cell Viab","Adj Cell Viab","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","5","25.75","1.0869962839453","1.0869962839453","","0","300","0.5","2.5666666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.7","","7","438","5","5.3","","3","989","7","8.1833333333333","","1","1130","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.81814778975589","0.81814778975589","","0","300","0.5","2.5666666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.7","","7","438","5","5.3","","3","989","7","8.1833333333333","","1","1130","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","1.0749568048606","1.0749568048606","","0","300","0.5","2.5666666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.7","","7","438","5","5.3","","3","989","7","8.1833333333333","","1","1130","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.9330136616126","0.9330136616126","","0","300","0.5","2.5666666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.7","","7","438","5","5.3","","3","989","7","8.1833333333333","","1","1130","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","1.0584969639953","1.0584969639953","","0","300","0.5","2.5666666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.7","","7","438","5","5.3","","3","989","7","8.1833333333333","","1","1130","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","10","25.2","0.97497594136566","0.97497594136566","","0","300","0.5","2.5833333333333","","1","320","4.5","4.65","","3","359","4.5","4.6666666666667","","7","438","10","10.2","","3","989","7","7.9166666666667","","1","1130","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.95378687629447","0.95378687629447","","0","300","0.5","2.5833333333333","","1","320","4.5","4.65","","3","359","4.5","4.6666666666667","","7","438","10","10.2","","3","989","7","7.9166666666667","","1","1130","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","1.0911457197499","","","0","300","0.5","2.5833333333333","","1","320","4.5","4.65","","3","359","4.5","4.6666666666667","","7","438","10","10.2","","3","989","7","7.9166666666667","","1","1130","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.96068117150044","0.96068117150044","","0","300","0.5","2.5833333333333","","1","320","4.5","4.65","","3","359","4.5","4.6666666666667","","7","438","10","10.2","","3","989","7","7.9166666666667","","1","1130","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.97006176895117","0.97006176895117","","0","300","0.5","2.5833333333333","","1","320","4.5","4.65","","3","359","4.5","4.6666666666667","","7","438","10","10.2","","3","989","7","7.9166666666667","","1","1130","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","30","25.75","0.99946463854463","0.99946463854463","","0","300","0.5","3.0166666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.65","","7","438","30","30.183333333333","","3","989","7","7.9166666666667","","1","1130","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","1.0028349172342","1.0028349172342","","0","300","0.5","3.0166666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.65","","7","438","30","30.183333333333","","3","989","7","7.9166666666667","","1","1130","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.94601960792129","0.94601960792129","","0","300","0.5","3.0166666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.65","","7","438","30","30.183333333333","","3","989","7","7.9166666666667","","1","1130","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.77272417811762","","","0","300","0.5","3.0166666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.65","","7","438","30","30.183333333333","","3","989","7","7.9166666666667","","1","1130","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","1.0419782610414","1.0419782610414","","0","300","0.5","3.0166666666667","","1","320","4.5","4.6333333333333","","3","359","4.5","4.65","","7","438","30","30.183333333333","","3","989","7","7.9166666666667","","1","1130","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","60","25.5","0.54174794877461","0.54174794877461","","0","300","0.5","2.6833333333333","","1","320","4.5","4.95","","3","359","4.5","4.6833333333333","","7","438","60","60.333333333333","","3","989","7","7.9833333333333","","1","1130","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.055973649846786","","","0","300","0.5","2.6833333333333","","1","320","4.5","4.95","","3","359","4.5","4.6833333333333","","7","438","60","60.333333333333","","3","989","7","7.9833333333333","","1","1130","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.55413505188935","0.55413505188935","","0","300","0.5","2.6833333333333","","1","320","4.5","4.95","","3","359","4.5","4.6833333333333","","7","438","60","60.333333333333","","3","989","7","7.9833333333333","","1","1130","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.47979831800522","0.47979831800522","","0","300","0.5","2.6833333333333","","1","320","4.5","4.95","","3","359","4.5","4.6833333333333","","7","438","60","60.333333333333","","3","989","7","7.9833333333333","","1","1130","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.57060808047002","0.57060808047002","","0","300","0.5","2.6833333333333","","1","320","4.5","4.95","","3","359","4.5","4.6833333333333","","7","438","60","60.333333333333","","3","989","7","7.9833333333333","","1","1130","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.60902590282091","0.60902590282091","","0","300","0.5","2.6833333333333","","1","320","4.5","4.95","","3","359","4.5","4.6833333333333","","7","438","60","60.333333333333","","3","989","7","7.9833333333333","","1","1130","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gly + PG + FA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","1","","","","","2","","","","","3","","","","","4","","","","","5","","","","","6","","","","","7","","","","","8","","","","","9","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Max Conc","Exp Time","Temp","Cell Viab","Adj Cell Viab","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","5","25.75","0.84342829982299","","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.7","","7","427","5","5.3","","3","985","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.99957832016248","0.99957832016248","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.7","","7","427","5","5.3","","3","985","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","1.0024751301774","1.0024751301774","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.7","","7","427","5","5.3","","3","985","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.98414072596129","0.98414072596129","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.7","","7","427","5","5.3","","3","985","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","1.1933201710492","","","0","300","0.5","2.5666666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.7","","7","427","5","5.3","","3","985","7","8.1833333333333","","1","1128","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","10","25.2","0.79197189240923","0.79197189240923","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","355","4.5","4.6666666666667","","7","427","10","10.2","","3","985","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.98753903935332","0.98753903935332","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","355","4.5","4.6666666666667","","7","427","10","10.2","","3","985","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.89218483295052","0.89218483295052","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","355","4.5","4.6666666666667","","7","427","10","10.2","","3","985","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.98558386661782","0.98558386661782","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","355","4.5","4.6666666666667","","7","427","10","10.2","","3","985","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.84304314685466","0.84304314685466","","0","300","0.5","2.5833333333333","","1","318","4.5","4.65","","3","355","4.5","4.6666666666667","","7","427","10","10.2","","3","985","7","7.9166666666667","","1","1128","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","30","25.75","0.63830936079815","0.63830936079815","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.65","","7","427","30","30.183333333333","","3","985","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.62076536393007","0.62076536393007","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.65","","7","427","30","30.183333333333","","3","985","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.71906676738493","0.71906676738493","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.65","","7","427","30","30.183333333333","","3","985","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.75189713661963","0.75189713661963","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.65","","7","427","30","30.183333333333","","3","985","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.56533790894133","0.56533790894133","","0","300","0.5","3.0166666666667","","1","318","4.5","4.6333333333333","","3","355","4.5","4.65","","7","427","30","30.183333333333","","3","985","7","7.9166666666667","","1","1128","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","60","25.5","0.32016923198276","0.32016923198276","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","355","4.5","4.6833333333333","","7","427","60","60.333333333333","","3","985","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.46609440257809","","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","355","4.5","4.6833333333333","","7","427","60","60.333333333333","","3","985","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.046286604630271","","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","355","4.5","4.6833333333333","","7","427","60","60.333333333333","","3","985","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.35867511629826","0.35867511629826","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","355","4.5","4.6833333333333","","7","427","60","60.333333333333","","3","985","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.32266639981856","0.32266639981856","","0","300","0.5","2.6833333333333","","1","318","4.5","4.95","","3","355","4.5","4.6833333333333","","7","427","60","60.333333333333","","3","985","7","7.9833333333333","","1","1128","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gly + EG + FA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","1","","","","","2","","","","","3","","","","","4","","","","","5","","","","","6","","","","","7","","","","","8","","","","","9","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
