Gly (mol/L),DMSO (mol/L),PG (mol/L),EG (mol/L),FA (mol/L),Exp Time (min),Temp (°C),Cell Viab (%)
0.5,0.0,0.0,0.5,0.0,10,26.6,1.1285194472268
0.5,0.0,0.0,0.5,0.0,10,26.6,1.0236506720373
0.5,0.0,0.0,0.5,0.0,30,26.8,0.88208345241754
0.5,0.0,0.0,0.5,0.0,30,26.8,0.95848919097587
0.5,0.0,0.0,0.5,0.0,30,26.8,1.0566461952842
0.5,0.0,0.0,0.5,0.0,30,26.8,1.1408145701973
0.5,0.0,0.0,0.5,0.0,30,26.8,0.98702866418241
0.5,0.0,0.0,0.5,0.0,60,26.8,1.0702420869257
0.5,0.0,0.0,0.5,0.0,60,26.8,1.1666970665018
0.5,0.0,0.0,0.5,0.0,60,26.8,1.12314213118
0.5,0.0,0.0,0.5,0.0,60,26.8,0.89656651022303
0.5,0.0,0.0,0.5,0.0,60,26.8,1.0322728252692
1.5,0.0,0.0,1.5,0.0,5,24.9,1.0971051407991
1.5,0.0,0.0,1.5,0.0,5,24.9,0.99173724974059
1.5,0.0,0.0,1.5,0.0,5,24.9,1.0099415031426
1.5,0.0,0.0,1.5,0.0,5,24.9,1.0042702234856
1.5,0.0,0.0,1.5,0.0,5,24.9,0.99092194679827
1.5,0.0,0.0,1.5,0.0,10,25.5,0.88647376392849
1.5,0.0,0.0,1.5,0.0,10,25.5,1.1024991733035
1.5,0.0,0.0,1.5,0.0,10,25.5,0.91789265822099
1.5,0.0,0.0,1.5,0.0,10,25.5,0.96121501799971
1.5,0.0,0.0,1.5,0.0,10,25.5,1.0707841040368
1.5,0.0,0.0,1.5,0.0,30,25,0.87915506784912
1.5,0.0,0.0,1.5,0.0,30,25,0.94084565904205
1.5,0.0,0.0,1.5,0.0,30,25,0.87643509757535
1.5,0.0,0.0,1.5,0.0,30,25,0.79935128668333
1.5,0.0,0.0,1.5,0.0,30,25,0.77275819933559
1.5,0.0,0.0,1.5,0.0,60,24.9,0.92630097912101
1.5,0.0,0.0,1.5,0.0,60,24.9,0.89205878684762
1.5,0.0,0.0,1.5,0.0,60,24.9,1.0675605226638
1.5,0.0,0.0,1.5,0.0,60,24.9,1.0075897172344
1.5,0.0,0.0,1.5,0.0,60,24.9,1.0293384725995
2.5,0.0,0.0,2.5,0.0,5,22.9,1.0427339715955
2.5,0.0,0.0,2.5,0.0,5,22.9,0.9293551691647
2.5,0.0,0.0,2.5,0.0,5,22.9,1.0039964175889
2.5,0.0,0.0,2.5,0.0,5,22.9,0.95307481272714
2.5,0.0,0.0,2.5,0.0,5,22.9,1.1346241094143
2.5,0.0,0.0,2.5,0.0,10,25.3,0.79728587975831
2.5,0.0,0.0,2.5,0.0,10,25.3,0.8211226938393
2.5,0.0,0.0,2.5,0.0,10,25.3,0.98821344389783
2.5,0.0,0.0,2.5,0.0,10,25.3,1.0545930829362
2.5,0.0,0.0,2.5,0.0,10,25.3,0.93370666655651
2.5,0.0,0.0,2.5,0.0,30,25.1,0.97549384601515
2.5,0.0,0.0,2.5,0.0,30,25.1,0.99821939267859
2.5,0.0,0.0,2.5,0.0,30,25.1,0.92085624070019
2.5,0.0,0.0,2.5,0.0,30,25.1,0.93098525930711
2.5,0.0,0.0,2.5,0.0,30,25.1,1.0215003467802
2.5,0.0,0.0,2.5,0.0,60,24.3,0.93070799193632
2.5,0.0,0.0,2.5,0.0,60,24.3,1.0801107883754
2.5,0.0,0.0,2.5,0.0,60,24.3,1.0310614284269
2.5,0.0,0.0,2.5,0.0,60,24.3,1.0092897926038
2.5,0.0,0.0,2.5,0.0,60,24.3,1.0131829421826
3.5,0.0,0.0,3.5,0.0,5,24.1,0.92872267331969
3.5,0.0,0.0,3.5,0.0,5,24.1,0.89031718427482
3.5,0.0,0.0,3.5,0.0,5,24.1,0.86787276921857
3.5,0.0,0.0,3.5,0.0,5,24.1,1.0779066452323
3.5,0.0,0.0,3.5,0.0,5,24.1,0.68068879912838
3.5,0.0,0.0,3.5,0.0,10,26.5,0.89953363971379
3.5,0.0,0.0,3.5,0.0,10,26.5,0.84350989517297
3.5,0.0,0.0,3.5,0.0,10,26.5,0.97729091880182
3.5,0.0,0.0,3.5,0.0,10,26.5,0.84390713736782
3.5,0.0,0.0,3.5,0.0,10,26.5,0.92126031974705
3.5,0.0,0.0,3.5,0.0,30,25.4,0.81121234750608
3.5,0.0,0.0,3.5,0.0,30,25.4,0.95866237156574
3.5,0.0,0.0,3.5,0.0,30,25.4,0.95905995367149
3.5,0.0,0.0,3.5,0.0,30,25.4,0.89526188583372
3.5,0.0,0.0,3.5,0.0,30,25.4,1.0646869541901
3.5,0.0,0.0,3.5,0.0,60,25.15,0.91357417847237
3.5,0.0,0.0,3.5,0.0,60,25.15,0.86984509036388
3.5,0.0,0.0,3.5,0.0,60,25.15,0.87231506681012
3.5,0.0,0.0,3.5,0.0,60,25.15,0.92711962760811
3.5,0.0,0.0,3.5,0.0,60,25.15,1.0018597284166
5.0,0.0,0.0,5.0,0.0,5,27,0.99969403187835
5.0,0.0,0.0,5.0,0.0,5,27,0.88004850092576
5.0,0.0,0.0,5.0,0.0,5,27,0.92541556667829
5.0,0.0,0.0,5.0,0.0,5,27,1.1017976606962
5.0,0.0,0.0,5.0,0.0,5,27,0.99704811914282
5.0,0.0,0.0,5.0,0.0,10,27,0.87872401604216
5.0,0.0,0.0,5.0,0.0,10,27,0.71784323828445
5.0,0.0,0.0,5.0,0.0,10,27,0.92476658908989
5.0,0.0,0.0,5.0,0.0,10,27,0.96952754120633
5.0,0.0,0.0,5.0,0.0,10,27,0.66744361442963
5.0,0.0,0.0,5.0,0.0,30,27,0.72430666469436
5.0,0.0,0.0,5.0,0.0,30,27,0.64291281455156
5.0,0.0,0.0,5.0,0.0,30,27,0.91566441446822
5.0,0.0,0.0,5.0,0.0,30,27,0.67743501135805
5.0,0.0,0.0,5.0,0.0,30,27,0.7179315732141
5.0,0.0,0.0,5.0,0.0,60,27.1,0.043617966002158
5.0,0.0,0.0,5.0,0.0,60,27.1,0.024758549344912
5.0,0.0,0.0,5.0,0.0,60,27.1,0.033268146662226
5.0,0.0,0.0,5.0,0.0,60,27.1,0.021483334186762
5.0,0.0,0.0,5.0,0.0,60,27.1,0.03151868490328
0.5,0.0,0.0,0.0,0.5,5,23.9,0.94699519088343
0.5,0.0,0.0,0.0,0.5,5,23.9,0.89622891021346
0.5,0.0,0.0,0.0,0.5,5,23.9,0.98617542633198
0.5,0.0,0.0,0.0,0.5,5,23.9,1.0645992769316
0.5,0.0,0.0,0.0,0.5,5,23.9,0.98928024277911
0.5,0.0,0.0,0.0,0.5,10,26.6,1.1281356563901
0.5,0.0,0.0,0.0,0.5,10,26.6,1.0632327564292
0.5,0.0,0.0,0.0,0.5,10,26.6,0.91941332115185
0.5,0.0,0.0,0.0,0.5,10,26.6,1.0882940675946
0.5,0.0,0.0,0.0,0.5,10,26.6,0.99497699094454
0.5,0.0,0.0,0.0,0.5,30,26.8,1.2782190811655
0.5,0.0,0.0,0.0,0.5,30,26.8,0.84500432995043
0.5,0.0,0.0,0.0,0.5,30,26.8,1.222182935645
0.5,0.0,0.0,0.0,0.5,30,26.8,0.94913997443291
0.5,0.0,0.0,0.0,0.5,30,26.8,1.08917224597
0.5,0.0,0.0,0.0,0.5,60,26.8,0.96531476707007
0.5,0.0,0.0,0.0,0.5,60,26.8,0.90449446261686
0.5,0.0,0.0,0.0,0.5,60,26.8,1.0629076705984
0.5,0.0,0.0,0.0,0.5,60,26.8,1.0087488239856
0.5,0.0,0.0,0.0,0.5,60,26.8,0.79771958630945
1.5,0.0,0.0,0.0,1.5,5,24.9,0.78368077835753
1.5,0.0,0.0,0.0,1.5,5,24.9,0.98786807918418
1.5,0.0,0.0,0.0,1.5,5,24.9,1.0281862214403
1.5,0.0,0.0,0.0,1.5,5,24.9,1.2168843517393
1.5,0.0,0.0,0.0,1.5,5,24.9,0.999396744745
1.5,0.0,0.0,0.0,1.5,10,25.5,0.95937610458236
1.5,0.0,0.0,0.0,1.5,10,25.5,0.91139470445461
1.5,0.0,0.0,0.0,1.5,10,25.5,0.92514378404942
1.5,0.0,0.0,0.0,1.5,10,25.5,0.90536113743378
1.5,0.0,0.0,0.0,1.5,10,25.5,0.83524498034441
1.5,0.0,0.0,0.0,1.5,30,25,0.95757551960568
1.5,0.0,0.0,0.0,1.5,30,25,0.88280319015327
1.5,0.0,0.0,0.0,1.5,30,25,0.97907288347444
1.5,0.0,0.0,0.0,1.5,30,25,0.93876962163249
1.5,0.0,0.0,0.0,1.5,30,25,0.97911795675481
1.5,0.0,0.0,0.0,1.5,60,24.9,1.0513267542168
1.5,0.0,0.0,0.0,1.5,60,24.9,1.1986500448863
1.5,0.0,0.0,0.0,1.5,60,24.9,1.2331678903932
1.5,0.0,0.0,0.0,1.5,60,24.9,0.97120007765436
1.5,0.0,0.0,0.0,1.5,60,24.9,0.90360471410345
2.5,0.0,0.0,0.0,2.5,5,22.9,1.1153630460756
2.5,0.0,0.0,0.0,2.5,5,22.9,0.99593991760564
2.5,0.0,0.0,0.0,2.5,5,22.9,0.77407014266597
2.5,0.0,0.0,0.0,2.5,5,22.9,0.94212802001086
2.5,0.0,0.0,0.0,2.5,5,22.9,0.90142144796087
2.5,0.0,0.0,0.0,2.5,10,25.3,0.95263726012666
2.5,0.0,0.0,0.0,2.5,10,25.3,0.95913855908298
2.5,0.0,0.0,0.0,2.5,10,25.3,0.92291254028594
2.5,0.0,0.0,0.0,2.5,10,25.3,0.90524516375985
2.5,0.0,0.0,0.0,2.5,10,25.3,0.91839385770665
2.5,0.0,0.0,0.0,2.5,30,25.1,0.73410400847677
2.5,0.0,0.0,0.0,2.5,30,25.1,0.758366158611
2.5,0.0,0.0,0.0,2.5,30,25.1,0.83827657234687
2.5,0.0,0.0,0.0,2.5,30,25.1,0.71972214501896
2.5,0.0,0.0,0.0,2.5,30,25.1,0.70018123079857
2.5,0.0,0.0,0.0,2.5,60,24.3,0.55579696187776
2.5,0.0,0.0,0.0,2.5,60,24.3,0.4876600118539
2.5,0.0,0.0,0.0,2.5,60,24.3,0.48717915655408
2.5,0.0,0.0,0.0,2.5,60,24.3,0.5208923890384
2.5,0.0,0.0,0.0,2.5,60,24.3,0.53734409513286
3.5,0.0,0.0,0.0,3.5,5,24.1,1.014762245638
3.5,0.0,0.0,0.0,3.5,5,24.1,1.1221793646761
3.5,0.0,0.0,0.0,3.5,5,24.1,0.98341211693611
3.5,0.0,0.0,0.0,3.5,5,24.1,0.99805596868363
3.5,0.0,0.0,0.0,3.5,5,24.1,0.90955398393139
3.5,0.0,0.0,0.0,3.5,10,26.5,0.94174088218531
3.5,0.0,0.0,0.0,3.5,10,26.5,0.79080383849857
3.5,0.0,0.0,0.0,3.5,10,26.5,0.86489475462639
3.5,0.0,0.0,0.0,3.5,10,26.5,0.87608820153719
3.5,0.0,0.0,0.0,3.5,10,26.5,0.88764510467442
3.5,0.0,0.0,0.0,3.5,30,25.4,0.65640088476761
3.5,0.0,0.0,0.0,3.5,30,25.4,0.47936916387144
3.5,0.0,0.0,0.0,3.5,30,25.4,0.55848220784824
3.5,0.0,0.0,0.0,3.5,30,25.4,0.6025862527985
3.5,0.0,0.0,0.0,3.5,30,25.4,0.5695075776308
3.5,0.0,0.0,0.0,3.5,60,25.15,0.25017470654724
3.5,0.0,0.0,0.0,3.5,60,25.15,0.26225614412376
3.5,0.0,0.0,0.0,3.5,60,25.15,0.30367064102963
3.5,0.0,0.0,0.0,3.5,60,25.15,0.32331407419786
3.5,0.0,0.0,0.0,3.5,60,25.15,0.26061193693727
3.5,0.0,0.0,0.0,3.5,60,25.15,0.2313613415906
5.0,0.0,0.0,0.0,5.0,5,27,0.92126849596167
5.0,0.0,0.0,0.0,5.0,5,27,0.85802755738646
5.0,0.0,0.0,0.0,5.0,5,27,0.85046907294812
5.0,0.0,0.0,0.0,5.0,5,27,0.91515113889638
5.0,0.0,0.0,0.0,5.0,5,27,0.85207149664871
5.0,0.0,0.0,0.0,5.0,10,27,0.6021056889648
5.0,0.0,0.0,0.0,5.0,10,27,0.69594392524251
5.0,0.0,0.0,0.0,5.0,10,27,0.55912688112493
5.0,0.0,0.0,0.0,5.0,10,27,0.63221207972846
5.0,0.0,0.0,0.0,5.0,10,27,0.48402989412322
5.0,0.0,0.0,0.0,5.0,30,27,0.35756643104815
5.0,0.0,0.0,0.0,5.0,30,27,0.38076874014155
5.0,0.0,0.0,0.0,5.0,30,27,0.2628463833405
5.0,0.0,0.0,0.0,5.0,30,27,0.37187887762151
5.0,0.0,0.0,0.0,5.0,30,27,0.34919111550008
5.0,0.0,0.0,0.0,5.0,60,27.1,0.098168678251937
5.0,0.0,0.0,0.0,5.0,60,27.1,0.10078217749919
5.0,0.0,0.0,0.0,5.0,60,27.1,0.11772381864292
5.0,0.0,0.0,0.0,5.0,60,27.1,0.092477626456107
5.0,0.0,0.0,0.0,5.0,60,27.1,0.10996313501488
5.0,0.0,0.0,0.0,5.0,60,27.1,0.11863055468369
0.0,0.5,0.5,0.0,0.0,5,23.9,0.95321234929443
0.0,0.5,0.5,0.0,0.0,5,23.9,0.89812673015935
0.0,0.5,0.5,0.0,0.0,5,23.9,0.95739659641874
0.0,0.5,0.5,0.0,0.0,5,23.9,0.8866454453891
0.0,0.5,0.5,0.0,0.0,5,23.9,1.0005055326846
0.0,0.5,0.5,0.0,0.0,5,23.9,0.26976720575481
0.0,0.5,0.5,0.0,0.0,10,26.6,0.89277812892547
0.0,0.5,0.5,0.0,0.0,10,26.6,1.1631442130642
0.0,0.5,0.5,0.0,0.0,10,26.6,1.1399613266049
0.0,0.5,0.5,0.0,0.0,10,26.6,1.0723582702039
0.0,0.5,0.5,0.0,0.0,10,26.6,1.0476852580973
0.0,0.5,0.5,0.0,0.0,30,26.8,0.84842527146508
0.0,0.5,0.5,0.0,0.0,30,26.8,1.1207339486118
0.0,0.5,0.5,0.0,0.0,30,26.8,0.66104366386106
0.0,0.5,0.5,0.0,0.0,30,26.8,1.0102537303786
0.0,0.5,0.5,0.0,0.0,30,26.8,1.584190408767
0.0,0.5,0.5,0.0,0.0,60,26.8,1.0816335124353
0.0,0.5,0.5,0.0,0.0,60,26.8,0.90163651519962
0.0,0.5,0.5,0.0,0.0,60,26.8,1.4916739767361
0.0,0.5,0.5,0.0,0.0,60,26.8,0.75372956119134
0.0,0.5,0.5,0.0,0.0,60,26.8,1.0553140954612
0.0,1.5,1.5,0.0,0.0,5,24.9,0.85303832702994
0.0,1.5,1.5,0.0,0.0,5,24.9,0.88602348405109
0.0,1.5,1.5,0.0,0.0,5,24.9,0.8624037016204
0.0,1.5,1.5,0.0,0.0,5,24.9,0.96684393242797
0.0,1.5,1.5,0.0,0.0,5,24.9,0.97861754152465
0.0,1.5,1.5,0.0,0.0,10,25.5,0.82242948223123
0.0,1.5,1.5,0.0,0.0,10,25.5,0.87419165743683
0.0,1.5,1.5,0.0,0.0,10,25.5,0.97505625455811
0.0,1.5,1.5,0.0,0.0,10,25.5,0.9809328828763
0.0,1.5,1.5,0.0,0.0,10,25.5,0.96647204609798
0.0,1.5,1.5,0.0,0.0,30,25,0.9555562283905
0.0,1.5,1.5,0.0,0.0,30,25,0.86755166410412
0.0,1.5,1.5,0.0,0.0,30,25,1.0216898937041
0.0,1.5,1.5,0.0,0.0,30,25,0.98882091129486
0.0,1.5,1.5,0.0,0.0,30,25,0.93672591681457
0.0,1.5,1.5,0.0,0.0,30,25,0.69232854565913
0.0,1.5,1.5,0.0,0.0,60,24.9,0.89967103207984
0.0,1.5,1.5,0.0,0.0,60,24.9,0.85171729896076
0.0,1.5,1.5,0.0,0.0,60,24.9,0.80741707055526
0.0,1.5,1.5,0.0,0.0,60,24.9,0.77736489236588
0.0,1.5,1.5,0.0,0.0,60,24.9,0.76682119368774
0.0,2.5,2.5,0.0,0.0,5,22.9,0.76152951868625
0.0,2.5,2.5,0.0,0.0,5,22.9,0.98258403082662
0.0,2.5,2.5,0.0,0.0,5,22.9,1.0969399298794
0.0,2.5,2.5,0.0,0.0,5,22.9,1.0627357319782
0.0,2.5,2.5,0.0,0.0,5,22.9,0.91766227849051
0.0,2.5,2.5,0.0,0.0,10,25.3,0.8339138122756
0.0,2.5,2.5,0.0,0.0,10,25.3,0.80789866373465
0.0,2.5,2.5,0.0,0.0,10,25.3,0.90936143455477
0.0,2.5,2.5,0.0,0.0,10,25.3,0.87952423454749
0.0,2.5,2.5,0.0,0.0,10,25.3,0.89542975094083
0.0,2.5,2.5,0.0,0.0,10,25.3,0.52689952023193
0.0,2.5,2.5,0.0,0.0,30,25.1,0.99727534447274
0.0,2.5,2.5,0.0,0.0,30,25.1,0.95989191274373
0.0,2.5,2.5,0.0,0.0,30,25.1,0.98585800868696
0.0,2.5,2.5,0.0,0.0,30,25.1,0.97013581833329
0.0,2.5,2.5,0.0,0.0,30,25.1,0.78392931929083
0.0,2.5,2.5,0.0,0.0,60,24.3,0.9739795308159
0.0,2.5,2.5,0.0,0.0,60,24.3,0.93546206976379
0.0,2.5,2.5,0.0,0.0,60,24.3,0.99150728857364
0.0,2.5,2.5,0.0,0.0,60,24.3,0.87667224365846
0.0,2.5,2.5,0.0,0.0,60,24.3,0.93219276441307
0.0,3.5,3.5,0.0,0.0,5,24.1,0.97315713851308
0.0,3.5,3.5,0.0,0.0,5,24.1,1.0528601044505
0.0,3.5,3.5,0.0,0.0,5,24.1,0.94005235250756
0.0,3.5,3.5,0.0,0.0,5,24.1,0.91100904294668
0.0,3.5,3.5,0.0,0.0,5,24.1,0.966235272612
0.0,3.5,3.5,0.0,0.0,10,26.5,0.70880995555455
0.0,3.5,3.5,0.0,0.0,10,26.5,0.6123005755186
0.0,3.5,3.5,0.0,0.0,10,26.5,0.80106672218627
0.0,3.5,3.5,0.0,0.0,10,26.5,0.83678000551324
0.0,3.5,3.5,0.0,0.0,10,26.5,0.76098743571825
0.0,3.5,3.5,0.0,0.0,30,25.4,0.13098289217505
0.0,3.5,3.5,0.0,0.0,30,25.4,0.12826342580507
0.0,3.5,3.5,0.0,0.0,30,25.4,0.13002946923014
0.0,3.5,3.5,0.0,0.0,30,25.4,0.10818470080495
0.0,3.5,3.5,0.0,0.0,30,25.4,0.032292539713653
0.0,3.5,3.5,0.0,0.0,60,25.15,0.010638655170324
0.0,3.5,3.5,0.0,0.0,60,25.15,0.009329751367538
0.0,3.5,3.5,0.0,0.0,60,25.15,0.0044648519010561
0.0,3.5,3.5,0.0,0.0,60,25.15,0.0062361475498357
0.0,3.5,3.5,0.0,0.0,60,25.15,-0.0015016187178792
0.0,5.0,5.0,0.0,0.0,5,27,0.010440807036126
0.0,5.0,5.0,0.0,0.0,5,27,0.014566767474554
0.0,5.0,5.0,0.0,0.0,5,27,0.01045447141478
0.0,5.0,5.0,0.0,0.0,5,27,0.0091014150484183
0.0,5.0,5.0,0.0,0.0,5,27,0.0099269703867951
0.0,5.0,5.0,0.0,0.0,10,27,0.0018939242405601
0.0,5.0,5.0,0.0,0.0,10,27,0.00047332814759647
0.0,5.0,5.0,0.0,0.0,10,27,-0.00071342329130131
0.0,5.0,5.0,0.0,0.0,10,27,0.0016524778228027
0.0,5.0,5.0,0.0,0.0,10,27,0.0012718358798215
0.0,5.0,5.0,0.0,0.0,30,27,-0.0010292761998702
0.0,5.0,5.0,0.0,0.0,30,27,0.0019118726344585
0.0,5.0,5.0,0.0,0.0,30,27,-0.00098931966373415
0.0,5.0,5.0,0.0,0.0,30,27,-0.0011719214986628
0.0,5.0,5.0,0.0,0.0,30,27,-9.1431521948292E-5
0.0,5.0,5.0,0.0,0.0,60,27.1,-0.0018291520281171
0.0,5.0,5.0,0.0,0.0,60,27.1,-0.000927384053219
0.0,5.0,5.0,0.0,0.0,60,27.1,-0.00076816714426487
0.0,5.0,5.0,0.0,0.0,60,27.1,-0.0041063895028323
0.0,5.0,5.0,0.0,0.0,60,27.1,-0.0010399769949273
0.0,0.5,0.0,0.5,0.0,5,23.9,1.0506785040243
0.0,0.5,0.0,0.5,0.0,5,23.9,0.8245835372767
0.0,0.5,0.0,0.5,0.0,5,23.9,0.99192771831187
0.0,0.5,0.0,0.5,0.0,5,23.9,0.89880590411434
0.0,0.5,0.0,0.5,0.0,5,23.9,0.8996511481934
0.0,0.5,0.0,0.5,0.0,10,26.6,1.1621422405891
0.0,0.5,0.0,0.5,0.0,10,26.6,1.0414287520706
0.0,0.5,0.0,0.5,0.0,10,26.6,0.9990706367852
0.0,0.5,0.0,0.5,0.0,10,26.6,1.0120160869777
0.0,0.5,0.0,0.5,0.0,10,26.6,0.97431734194642
0.0,0.5,0.0,0.5,0.0,30,26.8,0.93079848776252
0.0,0.5,0.0,0.5,0.0,30,26.8,0.78354326899544
0.0,0.5,0.0,0.5,0.0,30,26.8,0.94254199418814
0.0,0.5,0.0,0.5,0.0,30,26.8,0.95577853338675
0.0,0.5,0.0,0.5,0.0,30,26.8,0.94929426975821
0.0,0.5,0.0,0.5,0.0,60,26.8,1.1024168140725
0.0,0.5,0.0,0.5,0.0,60,26.8,1.0166341122207
0.0,0.5,0.0,0.5,0.0,60,26.8,0.93114148532947
0.0,0.5,0.0,0.5,0.0,60,26.8,1.085959550347
0.0,0.5,0.0,0.5,0.0,60,26.8,1.1014223095341
0.0,1.5,0.0,1.5,0.0,5,24.9,0.93898427745823
0.0,1.5,0.0,1.5,0.0,5,24.9,1.078687855214
0.0,1.5,0.0,1.5,0.0,5,24.9,1.2230690107652
0.0,1.5,0.0,1.5,0.0,5,24.9,0.85507833925995
0.0,1.5,0.0,1.5,0.0,5,24.9,0.99066254059152
0.0,1.5,0.0,1.5,0.0,10,25.5,0.84306078941521
0.0,1.5,0.0,1.5,0.0,10,25.5,0.8953163314818
0.0,1.5,0.0,1.5,0.0,10,25.5,0.96368063526391
0.0,1.5,0.0,1.5,0.0,10,25.5,0.89460374545233
0.0,1.5,0.0,1.5,0.0,10,25.5,1.0396761344176
0.0,1.5,0.0,1.5,0.0,10,25.5,1.1715977957662
0.0,1.5,0.0,1.5,0.0,30,25,1.0794288635161
0.0,1.5,0.0,1.5,0.0,30,25,0.90411045163585
0.0,1.5,0.0,1.5,0.0,30,25,0.78083957733909
0.0,1.5,0.0,1.5,0.0,30,25,1.0449856100134
0.0,1.5,0.0,1.5,0.0,30,25,0.86836371271021
0.0,1.5,0.0,1.5,0.0,60,24.9,0.91811801370045
0.0,1.5,0.0,1.5,0.0,60,24.9,0.92686675389967
0.0,1.5,0.0,1.5,0.0,60,24.9,0.89781769125939
0.0,1.5,0.0,1.5,0.0,60,24.9,1.040156007879
0.0,1.5,0.0,1.5,0.0,60,24.9,0.9855382583956
0.0,2.5,0.0,2.5,0.0,5,22.9,0.95062975985602
0.0,2.5,0.0,2.5,0.0,5,22.9,0.98738249151845
0.0,2.5,0.0,2.5,0.0,5,22.9,0.96309878009432
0.0,2.5,0.0,2.5,0.0,5,22.9,0.94849124736993
0.0,2.5,0.0,2.5,0.0,5,22.9,0.96930828052555
0.0,2.5,0.0,2.5,0.0,10,25.3,1.0004319256111
0.0,2.5,0.0,2.5,0.0,10,25.3,1.0601930771081
0.0,2.5,0.0,2.5,0.0,10,25.3,0.95918982275135
0.0,2.5,0.0,2.5,0.0,10,25.3,0.99782786268086
0.0,2.5,0.0,2.5,0.0,10,25.3,0.96850485987619
0.0,2.5,0.0,2.5,0.0,30,25.1,0.88756073113639
0.0,2.5,0.0,2.5,0.0,30,25.1,0.86206681477397
0.0,2.5,0.0,2.5,0.0,30,25.1,0.96623604479204
0.0,2.5,0.0,2.5,0.0,30,25.1,0.95190000702778
0.0,2.5,0.0,2.5,0.0,30,25.1,0.99156178861869
0.0,2.5,0.0,2.5,0.0,60,24.3,1.0658398323739
0.0,2.5,0.0,2.5,0.0,60,24.3,0.91304678423325
0.0,2.5,0.0,2.5,0.0,60,24.3,1.0361557086229
0.0,2.5,0.0,2.5,0.0,60,24.3,1.0755744524596
0.0,2.5,0.0,2.5,0.0,60,24.3,0.98785922269072
0.0,3.5,0.0,3.5,0.0,5,24.1,0.92534918819918
0.0,3.5,0.0,3.5,0.0,5,24.1,0.93123397359774
0.0,3.5,0.0,3.5,0.0,5,24.1,0.94583878929457
0.0,3.5,0.0,3.5,0.0,5,24.1,0.97668997219266
0.0,3.5,0.0,3.5,0.0,5,24.1,0.92022016976906
0.0,3.5,0.0,3.5,0.0,5,24.1,0.87191129620549
0.0,3.5,0.0,3.5,0.0,10,26.5,0.91501599045025
0.0,3.5,0.0,3.5,0.0,10,26.5,1.0140354524351
0.0,3.5,0.0,3.5,0.0,10,26.5,0.93696720601218
0.0,3.5,0.0,3.5,0.0,10,26.5,1.0157352570427
0.0,3.5,0.0,3.5,0.0,10,26.5,0.98441158191341
0.0,3.5,0.0,3.5,0.0,30,25.4,0.86598981486972
0.0,3.5,0.0,3.5,0.0,30,25.4,0.97843165325237
0.0,3.5,0.0,3.5,0.0,30,25.4,0.90969782316762
0.0,3.5,0.0,3.5,0.0,30,25.4,0.98976283264447
0.0,3.5,0.0,3.5,0.0,30,25.4,1.0820346461495
0.0,3.5,0.0,3.5,0.0,60,25.15,0.78396402130867
0.0,3.5,0.0,3.5,0.0,60,25.15,0.6742668527397
0.0,3.5,0.0,3.5,0.0,60,25.15,0.9468283014191
0.0,3.5,0.0,3.5,0.0,60,25.15,0.8097269128361
0.0,3.5,0.0,3.5,0.0,60,25.15,0.75458987655097
0.0,5.0,0.0,5.0,0.0,5,27,0.7921504872123
0.0,5.0,0.0,5.0,0.0,5,27,0.64870308795933
0.0,5.0,0.0,5.0,0.0,5,27,0.81849857340293
0.0,5.0,0.0,5.0,0.0,5,27,0.79794701091771
0.0,5.0,0.0,5.0,0.0,5,27,0.73735960625892
0.0,5.0,0.0,5.0,0.0,10,27,0.5296891836072
0.0,5.0,0.0,5.0,0.0,10,27,0.45242758795955
0.0,5.0,0.0,5.0,0.0,10,27,0.40190998454341
0.0,5.0,0.0,5.0,0.0,10,27,0.41466203119717
0.0,5.0,0.0,5.0,0.0,10,27,0.50353265143314
0.0,5.0,0.0,5.0,0.0,30,27,0.0053398955826982
0.0,5.0,0.0,5.0,0.0,30,27,0.0048934328859899
0.0,5.0,0.0,5.0,0.0,30,27,0.0070856529412588
0.0,5.0,0.0,5.0,0.0,30,27,0.0039840320086129
0.0,5.0,0.0,5.0,0.0,30,27,0.00099139601701148
0.0,5.0,0.0,5.0,0.0,60,27.1,-0.0025330862517291
0.0,5.0,0.0,5.0,0.0,60,27.1,-0.00047716682947157
0.0,5.0,0.0,5.0,0.0,60,27.1,0.0021710750461547
0.0,5.0,0.0,5.0,0.0,60,27.1,0.0037030997815531
0.0,5.0,0.0,5.0,0.0,60,27.1,-0.0059697278120957
0.0,0.5,0.0,0.0,0.5,5,23.9,0.846416514244
0.0,0.5,0.0,0.0,0.5,5,23.9,0.95005622700735
0.0,0.5,0.0,0.0,0.5,5,23.9,0.97962534999809
0.0,0.5,0.0,0.0,0.5,5,23.9,0.82257879753644
0.0,0.5,0.0,0.0,0.5,5,23.9,0.64593030695634
0.0,0.5,0.0,0.0,0.5,10,26.6,1.1267802201641
0.0,0.5,0.0,0.0,0.5,10,26.6,1.2800945866943
0.0,0.5,0.0,0.0,0.5,10,26.6,0.95200941224046
0.0,0.5,0.0,0.0,0.5,10,26.6,1.2149255080495
0.0,0.5,0.0,0.0,0.5,10,26.6,1.0778503649439
0.0,0.5,0.0,0.0,0.5,30,26.8,0.89071618594511
0.0,0.5,0.0,0.0,0.5,30,26.8,0.8151923564828
0.0,0.5,0.0,0.0,0.5,30,26.8,0.94611378759698
0.0,0.5,0.0,0.0,0.5,30,26.8,1.0381128090901
